ProcessLevel	ProcessID	ProcessName	Symbol	Parent_processName
-1	MBCO:Background	Background genes	PRKAB1	
-1	MBCO:Background	Background genes	PRKAB2	
-1	MBCO:Background	Background genes	PRKACA	
-1	MBCO:Background	Background genes	PRKACB	
-1	MBCO:Background	Background genes	PRKACG	
-1	MBCO:Background	Background genes	PRKAG1	
-1	MBCO:Background	Background genes	PRKAG2	
-1	MBCO:Background	Background genes	PRKAG3	
-1	MBCO:Background	Background genes	PRKAR1A	
-1	MBCO:Background	Background genes	PRKAR1B	
-1	MBCO:Background	Background genes	PRKAR2A	
-1	MBCO:Background	Background genes	PRKAR2B	
-1	MBCO:Background	Background genes	PRKCA	
-1	MBCO:Background	Background genes	PRKCB	
-1	MBCO:Background	Background genes	PRKCD	
-1	MBCO:Background	Background genes	PRKCDBP	
-1	MBCO:Background	Background genes	PRKCE	
-1	MBCO:Background	Background genes	PRKCG	
-1	MBCO:Background	Background genes	PRKCH	
-1	MBCO:Background	Background genes	PRKCI	
-1	MBCO:Background	Background genes	PRKCSH	
-1	MBCO:Background	Background genes	PRKCZ	
-1	MBCO:Background	Background genes	PRKD1	
-1	MBCO:Background	Background genes	PRKD2	
-1	MBCO:Background	Background genes	PRKD3	
-1	MBCO:Background	Background genes	PRKDC	
-1	MBCO:Background	Background genes	PRKG1	
-1	MBCO:Background	Background genes	PRKG2	
-1	MBCO:Background	Background genes	PRKRA	
-1	MBCO:Background	Background genes	PRKRIR	
-1	MBCO:Background	Background genes	PRL	
-1	MBCO:Background	Background genes	PRLH	
-1	MBCO:Background	Background genes	PRLHR	
-1	MBCO:Background	Background genes	PRLR	
-1	MBCO:Background	Background genes	PRM1	
-1	MBCO:Background	Background genes	PRM2	
-1	MBCO:Background	Background genes	PRM3	
-1	MBCO:Background	Background genes	PRMT1	
-1	MBCO:Background	Background genes	PRMT2	
-1	MBCO:Background	Background genes	PRMT3	
-1	MBCO:Background	Background genes	PRMT5	
-1	MBCO:Background	Background genes	PRMT6	
-1	MBCO:Background	Background genes	PRMT7	
-1	MBCO:Background	Background genes	PRMT8	
-1	MBCO:Background	Background genes	PRN	
-1	MBCO:Background	Background genes	PRNCR1	
-1	MBCO:Background	Background genes	PRND	
-1	MBCO:Background	Background genes	PRNP	
-1	MBCO:Background	Background genes	PROC	
-1	MBCO:Background	Background genes	PROCR	
-1	MBCO:Background	Background genes	PRODH	
-1	MBCO:Background	Background genes	PRODH2	
-1	MBCO:Background	Background genes	PROK1	
-1	MBCO:Background	Background genes	PROK2	
-1	MBCO:Background	Background genes	PROKR1	
-1	MBCO:Background	Background genes	PROKR2	
-1	MBCO:Background	Background genes	PROL1	
-1	MBCO:Background	Background genes	PROM1	
-1	MBCO:Background	Background genes	PROM2	
-1	MBCO:Background	Background genes	PROP1	
-1	MBCO:Background	Background genes	PROS1	
-1	MBCO:Background	Background genes	PROX1	
-1	MBCO:Background	Background genes	PROX2	
-1	MBCO:Background	Background genes	PROZ	
-1	MBCO:Background	Background genes	PRPF18	
-1	MBCO:Background	Background genes	PRPF19	
-1	MBCO:Background	Background genes	PRPF19P1	
-1	MBCO:Background	Background genes	PRPF3	
-1	MBCO:Background	Background genes	PRPF31	
-1	MBCO:Background	Background genes	PRPF38A	
-1	MBCO:Background	Background genes	PRPF4	
-1	MBCO:Background	Background genes	PRPF40A	
-1	MBCO:Background	Background genes	PRPF4B	
-1	MBCO:Background	Background genes	PRPF6	
-1	MBCO:Background	Background genes	PRPF8	
-1	MBCO:Background	Background genes	PRPH	
-1	MBCO:Background	Background genes	PRPH2	
-1	MBCO:Background	Background genes	PRPS1	
-1	MBCO:Background	Background genes	PRPS2	
-1	MBCO:Background	Background genes	PRPSAP1	
-1	MBCO:Background	Background genes	PRR11	
-1	MBCO:Background	Background genes	PRR13	
-1	MBCO:Background	Background genes	PRR14	
-1	MBCO:Background	Background genes	PRR15L	
-1	MBCO:Background	Background genes	PRR16	
-1	MBCO:Background	Background genes	PRR4	
-1	MBCO:Background	Background genes	PRR7	
-1	MBCO:Background	Background genes	PRRG1	
-1	MBCO:Background	Background genes	PRRG2	
-1	MBCO:Background	Background genes	PRRT2	
-1	MBCO:Background	Background genes	PRRX1	
-1	MBCO:Background	Background genes	PRRX2	
-1	MBCO:Background	Background genes	PRSS12	
-1	MBCO:Background	Background genes	PRSS16	
-1	MBCO:Background	Background genes	PRSS2	
-1	MBCO:Background	Background genes	PRSS21	
-1	MBCO:Background	Background genes	PRSS22	
-1	MBCO:Background	Background genes	PRSS23	
-1	MBCO:Background	Background genes	PRSS29P	
-1	MBCO:Background	Background genes	PRSS35	
-1	MBCO:Background	Background genes	PRSS36	
-1	MBCO:Background	Background genes	PRSS3P2	
-1	MBCO:Background	Background genes	PRSS41	
-1	MBCO:Background	Background genes	PRSS42	
-1	MBCO:Background	Background genes	PRSS43	
-1	MBCO:Background	Background genes	PRSS44	
-1	MBCO:Background	Background genes	PRSS50	
-1	MBCO:Background	Background genes	PRSS53	
-1	MBCO:Background	Background genes	PRSS55	
-1	MBCO:Background	Background genes	PRSS56	
-1	MBCO:Background	Background genes	PRSS57	
-1	MBCO:Background	Background genes	PRSS8	
-1	MBCO:Background	Background genes	PRTFDC1	
-1	MBCO:Background	Background genes	PRTG	
-1	MBCO:Background	Background genes	PRTN3	
-1	MBCO:Background	Background genes	PRUNE2	
-1	MBCO:Background	Background genes	PRX	
-1	MBCO:Background	Background genes	PRY	
-1	MBCO:Background	Background genes	PSAP	
-1	MBCO:Background	Background genes	PSAT1	
-1	MBCO:Background	Background genes	PSCA	
-1	MBCO:Background	Background genes	PSD	
-1	MBCO:Background	Background genes	PSD2	
-1	MBCO:Background	Background genes	PSD3	
-1	MBCO:Background	Background genes	PSD4	
-1	MBCO:Background	Background genes	PSEN1	
-1	MBCO:Background	Background genes	PSEN2	
-1	MBCO:Background	Background genes	PSENEN	
-1	MBCO:Background	Background genes	PSG2	
-1	MBCO:Background	Background genes	PSG5	
-1	MBCO:Background	Background genes	PSIP1	
-1	MBCO:Background	Background genes	PSKH1	
-1	MBCO:Background	Background genes	PSKH2	
-1	MBCO:Background	Background genes	PSMA1	
-1	MBCO:Background	Background genes	PSMA2	
-1	MBCO:Background	Background genes	PSMA3	
-1	MBCO:Background	Background genes	PSMA4	
-1	MBCO:Background	Background genes	PSMA5	
-1	MBCO:Background	Background genes	PSMA6	
-1	MBCO:Background	Background genes	PSMA7	
-1	MBCO:Background	Background genes	PSMB1	
-1	MBCO:Background	Background genes	PSMB10	
-1	MBCO:Background	Background genes	PSMB11	
-1	MBCO:Background	Background genes	PSMB2	
-1	MBCO:Background	Background genes	PSMB3	
-1	MBCO:Background	Background genes	PSMB4	
-1	MBCO:Background	Background genes	PSMB5	
-1	MBCO:Background	Background genes	PSMB6	
-1	MBCO:Background	Background genes	PSMB7	
-1	MBCO:Background	Background genes	PSMB8	
-1	MBCO:Background	Background genes	PSMB9	
-1	MBCO:Background	Background genes	PSMC1	
-1	MBCO:Background	Background genes	PSMC2	
-1	MBCO:Background	Background genes	PSMC3	
-1	MBCO:Background	Background genes	PSMC3IP	
-1	MBCO:Background	Background genes	PSMC4	
-1	MBCO:Background	Background genes	PSMC5	
-1	MBCO:Background	Background genes	PSMC6	
-1	MBCO:Background	Background genes	PSMD10	
-1	MBCO:Background	Background genes	PSMD11	
-1	MBCO:Background	Background genes	PSMD12	
-1	MBCO:Background	Background genes	PSMD13	
-1	MBCO:Background	Background genes	PSMD14	
-1	MBCO:Background	Background genes	PSMD2	
-1	MBCO:Background	Background genes	PSMD3	
-1	MBCO:Background	Background genes	PSMD4	
-1	MBCO:Background	Background genes	PSMD5	
-1	MBCO:Background	Background genes	PSMD6	
-1	MBCO:Background	Background genes	PSMD7	
-1	MBCO:Background	Background genes	PSMD8	
-1	MBCO:Background	Background genes	PSMD9	
-1	MBCO:Background	Background genes	PSME1	
-1	MBCO:Background	Background genes	PSME2	
-1	MBCO:Background	Background genes	PSME3	
-1	MBCO:Background	Background genes	PSME4	
-1	MBCO:Background	Background genes	PSMF1	
-1	MBCO:Background	Background genes	PSMG1	
-1	MBCO:Background	Background genes	PSMG2	
-1	MBCO:Background	Background genes	PSMG3	
-1	MBCO:Background	Background genes	PSMG4	
-1	MBCO:Background	Background genes	PSORS1C1	
-1	MBCO:Background	Background genes	PSORS1C2	
-1	MBCO:Background	Background genes	PSORS9	
-1	MBCO:Background	Background genes	PSPC1	
-1	MBCO:Background	Background genes	PSPH	
-1	MBCO:Background	Background genes	PSPN	
-1	MBCO:Background	Background genes	PSRC1	
-1	MBCO:Background	Background genes	PSTK	
-1	MBCO:Background	Background genes	PSTPIP1	
-1	MBCO:Background	Background genes	PSTPIP2	
-1	MBCO:Background	Background genes	PTBP1	
-1	MBCO:Background	Background genes	PTBP2	
-1	MBCO:Background	Background genes	PTBP3	
-1	MBCO:Background	Background genes	PTCD1	
-1	MBCO:Background	Background genes	PTCD2	
-1	MBCO:Background	Background genes	PTCD3	
-1	MBCO:Background	Background genes	PTCH1	
-1	MBCO:Background	Background genes	PTCH2	
-1	MBCO:Background	Background genes	PTCHD3	
-1	MBCO:Background	Background genes	PTCPRN	
-1	MBCO:Background	Background genes	PTCRA	
-1	MBCO:Background	Background genes	PTCSC3	
-1	MBCO:Background	Background genes	PTDSS1	
-1	MBCO:Background	Background genes	PTDSS2	
-1	MBCO:Background	Background genes	PTEN	
-1	MBCO:Background	Background genes	PTENP1	
-1	MBCO:Background	Background genes	PTER	
-1	MBCO:Background	Background genes	PTF1A	
-1	MBCO:Background	Background genes	PTGDR	
-1	MBCO:Background	Background genes	PTGDR2	
-1	MBCO:Background	Background genes	PTGDS	
-1	MBCO:Background	Background genes	PTGER1	
-1	MBCO:Background	Background genes	PTGER2	
-1	MBCO:Background	Background genes	PTGER3	
-1	MBCO:Background	Background genes	PTGER4	
-1	MBCO:Background	Background genes	PTGES	
-1	MBCO:Background	Background genes	PTGES2	
-1	MBCO:Background	Background genes	PTGES3	
-1	MBCO:Background	Background genes	PTGES3L	
-1	MBCO:Background	Background genes	PTGES3-PS	
-1	MBCO:Background	Background genes	PTGFR	
-1	MBCO:Background	Background genes	PTGFRN	
-1	MBCO:Background	Background genes	PTGIR	
-1	MBCO:Background	Background genes	PTGIS	
-1	MBCO:Background	Background genes	PTGR1	
-1	MBCO:Background	Background genes	PTGR2	
-1	MBCO:Background	Background genes	PTGS1	
-1	MBCO:Background	Background genes	PTGS2	
-1	MBCO:Background	Background genes	PTH	
-1	MBCO:Background	Background genes	PTH1R	
-1	MBCO:Background	Background genes	PTH2	
-1	MBCO:Background	Background genes	PTH2R	
-1	MBCO:Background	Background genes	PTHLH	
-1	MBCO:Background	Background genes	PTK2	
-1	MBCO:Background	Background genes	PTK2B	
-1	MBCO:Background	Background genes	PTK6	
-1	MBCO:Background	Background genes	PTK7	
-1	MBCO:Background	Background genes	PTLAH	
-1	MBCO:Background	Background genes	PTLS	
-1	MBCO:Background	Background genes	PTMA	
-1	MBCO:Background	Background genes	PTMAP5	
-1	MBCO:Background	Background genes	PTMS	
-1	MBCO:Background	Background genes	PTN	
-1	MBCO:Background	Background genes	PTOV1	
-1	MBCO:Background	Background genes	PTP4A1	
-1	MBCO:Background	Background genes	PTP4A2	
-1	MBCO:Background	Background genes	PTP4A3	
-1	MBCO:Background	Background genes	PTPMT1	
-1	MBCO:Background	Background genes	PTPN1	
-1	MBCO:Background	Background genes	PTPN11	
-1	MBCO:Background	Background genes	PTPN12	
-1	MBCO:Background	Background genes	PTPN13	
-1	MBCO:Background	Background genes	PTPN14	
-1	MBCO:Background	Background genes	PTPN18	
-1	MBCO:Background	Background genes	PTPN2	
-1	MBCO:Background	Background genes	PTPN20	
-1	MBCO:Background	Background genes	PTPN21	
-1	MBCO:Background	Background genes	PTPN22	
-1	MBCO:Background	Background genes	PTPN23	
-1	MBCO:Background	Background genes	PTPN3	
-1	MBCO:Background	Background genes	PTPN4	
-1	MBCO:Background	Background genes	PTPN5	
-1	MBCO:Background	Background genes	PTPN6	
-1	MBCO:Background	Background genes	PTPN7	
-1	MBCO:Background	Background genes	PTPN9	
-1	MBCO:Background	Background genes	PTPRA	
-1	MBCO:Background	Background genes	PTPRB	
-1	MBCO:Background	Background genes	PTPRC	
-1	MBCO:Background	Background genes	PTPRD	
-1	MBCO:Background	Background genes	PTPRE	
-1	MBCO:Background	Background genes	PTPRF	
-1	MBCO:Background	Background genes	PTPRG	
-1	MBCO:Background	Background genes	PTPRJ	
-1	MBCO:Background	Background genes	PTPRK	
-1	MBCO:Background	Background genes	PTPRM	
-1	MBCO:Background	Background genes	PTPRN	
-1	MBCO:Background	Background genes	PTPRN2	
-1	MBCO:Background	Background genes	PTPRO	
-1	MBCO:Background	Background genes	PTPRQ	
-1	MBCO:Background	Background genes	PTPRR	
-1	MBCO:Background	Background genes	PTPRS	
-1	MBCO:Background	Background genes	PTPRT	
-1	MBCO:Background	Background genes	PTPRU	
-1	MBCO:Background	Background genes	PTPRVP	
-1	MBCO:Background	Background genes	PTPRZ1	
-1	MBCO:Background	Background genes	PTRF	
-1	MBCO:Background	Background genes	PTRH2	
-1	MBCO:Background	Background genes	PTS	
-1	MBCO:Background	Background genes	PTTG1	
-1	MBCO:Background	Background genes	PTTG1IP	
-1	MBCO:Background	Background genes	PTX3	
-1	MBCO:Background	Background genes	PTX4	
-1	MBCO:Background	Background genes	PUDP	
-1	MBCO:Background	Background genes	PUF60	
-1	MBCO:Background	Background genes	PUM1	
-1	MBCO:Background	Background genes	PUM2	
-1	MBCO:Background	Background genes	PUM3	
-1	MBCO:Background	Background genes	PURA	
-1	MBCO:Background	Background genes	PURB	
-1	MBCO:Background	Background genes	PUS1	
-1	MBCO:Background	Background genes	PUS10	
-1	MBCO:Background	Background genes	PUS3	
-1	MBCO:Background	Background genes	PVALB	
-1	MBCO:Background	Background genes	PVNH3	
-1	MBCO:Background	Background genes	PVNH5	
-1	MBCO:Background	Background genes	PVR	
-1	MBCO:Background	Background genes	PVRL1	
-1	MBCO:Background	Background genes	PVRL2	
-1	MBCO:Background	Background genes	PVRL3	
-1	MBCO:Background	Background genes	PVRL4	
-1	MBCO:Background	Background genes	PVT1	
-1	MBCO:Background	Background genes	PWAR5	
-1	MBCO:Background	Background genes	PWP1	
-1	MBCO:Background	Background genes	PWP2	
-1	MBCO:Background	Background genes	PWWP2A	
-1	MBCO:Background	Background genes	PWWP2B	
-1	MBCO:Background	Background genes	PXDN	
-1	MBCO:Background	Background genes	PXDNL	
-1	MBCO:Background	Background genes	PXK	
-1	MBCO:Background	Background genes	PXMP2	
-1	MBCO:Background	Background genes	PXN	
-1	MBCO:Background	Background genes	PXT1	
-1	MBCO:Background	Background genes	PXYLP1	
-1	MBCO:Background	Background genes	PYCARD	
-1	MBCO:Background	Background genes	PYCR1	
-1	MBCO:Background	Background genes	PYCR2	
-1	MBCO:Background	Background genes	PYCRL	
-1	MBCO:Background	Background genes	PYGB	
-1	MBCO:Background	Background genes	PYGL	
-1	MBCO:Background	Background genes	PYGM	
-1	MBCO:Background	Background genes	PYGO1	
-1	MBCO:Background	Background genes	PYGO2	
-1	MBCO:Background	Background genes	PYHIN1	
-1	MBCO:Background	Background genes	PYM1	
-1	MBCO:Background	Background genes	PYROXD1	
-1	MBCO:Background	Background genes	PYROXD2	
-1	MBCO:Background	Background genes	PYY	
-1	MBCO:Background	Background genes	PYY2	
-1	MBCO:Background	Background genes	PYY3	
-1	MBCO:Background	Background genes	PZP	
-1	MBCO:Background	Background genes	QDPR	
-1	MBCO:Background	Background genes	QK	
-1	MBCO:Background	Background genes	QPCT	
-1	MBCO:Background	Background genes	QPCTL	
-1	MBCO:Background	Background genes	QPRT	
-1	MBCO:Background	Background genes	QRFP	
-1	MBCO:Background	Background genes	QRFPR	
-1	MBCO:Background	Background genes	QSOX1	
-1	MBCO:Background	Background genes	QSOX2	
-1	MBCO:Background	Background genes	R3HCC1L	
-1	MBCO:Background	Background genes	R3HDM2	
-1	MBCO:Background	Background genes	RA1	
-1	MBCO:Background	Background genes	RA11	
-1	MBCO:Background	Background genes	RA3	
-1	MBCO:Background	Background genes	RA6	
-1	MBCO:Background	Background genes	RA8	
-1	MBCO:Background	Background genes	RA9	
-1	MBCO:Background	Background genes	RAB10	
-1	MBCO:Background	Background genes	RAB11A	
-1	MBCO:Background	Background genes	RAB11FIP1	
-1	MBCO:Background	Background genes	RAB11FIP2	
-1	MBCO:Background	Background genes	RAB11FIP3	
-1	MBCO:Background	Background genes	RAB11FIP5	
-1	MBCO:Background	Background genes	RAB12	
-1	MBCO:Background	Background genes	RAB13	
-1	MBCO:Background	Background genes	RAB14	
-1	MBCO:Background	Background genes	RAB15	
-1	MBCO:Background	Background genes	RAB17	
-1	MBCO:Background	Background genes	RAB18	
-1	MBCO:Background	Background genes	RAB1A	
-1	MBCO:Background	Background genes	RAB1B	
-1	MBCO:Background	Background genes	RAB20	
-1	MBCO:Background	Background genes	RAB21	
-1	MBCO:Background	Background genes	RAB22A	
-1	MBCO:Background	Background genes	RAB23	
-1	MBCO:Background	Background genes	RAB24	
-1	MBCO:Background	Background genes	RAB25	
-1	MBCO:Background	Background genes	RAB26	
-1	MBCO:Background	Background genes	RAB27A	
-1	MBCO:Background	Background genes	RAB27B	
-1	MBCO:Background	Background genes	RAB28	
-1	MBCO:Background	Background genes	RAB29	
-1	MBCO:Background	Background genes	RAB2A	
-1	MBCO:Background	Background genes	RAB30	
-1	MBCO:Background	Background genes	RAB31	
-1	MBCO:Background	Background genes	RAB32	
-1	MBCO:Background	Background genes	RAB33B	
-1	MBCO:Background	Background genes	RAB34	
-1	MBCO:Background	Background genes	RAB35	
-1	MBCO:Background	Background genes	RAB36	
-1	MBCO:Background	Background genes	RAB37	
-1	MBCO:Background	Background genes	RAB38	
-1	MBCO:Background	Background genes	RAB39	
-1	MBCO:Background	Background genes	RAB39B	
-1	MBCO:Background	Background genes	RAB3A	
-1	MBCO:Background	Background genes	RAB3B	
-1	MBCO:Background	Background genes	RAB3C	
-1	MBCO:Background	Background genes	RAB3D	
-1	MBCO:Background	Background genes	RAB3GAP1	
-1	MBCO:Background	Background genes	RAB3GAP2	
-1	MBCO:Background	Background genes	RAB3IL1	
-1	MBCO:Background	Background genes	RAB3IP	
-1	MBCO:Background	Background genes	RAB40A	
-1	MBCO:Background	Background genes	RAB40B	
-1	MBCO:Background	Background genes	RAB40C	
-1	MBCO:Background	Background genes	RAB43	
-1	MBCO:Background	Background genes	RAB4A	
-1	MBCO:Background	Background genes	RAB5A	
-1	MBCO:Background	Background genes	RAB5B	
-1	MBCO:Background	Background genes	RAB6A	
-1	MBCO:Background	Background genes	RAB6B	
