Integration_group	Dataset_name	Time point	Time unit	Dataset_color	NCBI_official_gene_symbol	Minus_log10_pval_or_adj_pval	Significance_value_type	Log2_fold_change
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	MLLT6	∞	Minus_log10_adjusted_pvalue	0.878027141094208
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	MND1-PS	4.13948233540462	Minus_log10_adjusted_pvalue	0.799498021602631
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	MPP1	13.5014096350768	Minus_log10_adjusted_pvalue	-0.88220602273941
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	MYL4	2.19800735086524	Minus_log10_adjusted_pvalue	0.879330098628998
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	MYLPF	1.31956838213288	Minus_log10_adjusted_pvalue	-0.770900726318359
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	MYOM1	∞	Minus_log10_adjusted_pvalue	-1.09621977806091
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	NAB2	∞	Minus_log10_adjusted_pvalue	0.903894186019897
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	NABP2	∞	Minus_log10_adjusted_pvalue	-0.620203375816345
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	NDRG1	∞	Minus_log10_adjusted_pvalue	1.39394593238831
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	NDUFB3	5.4459301803649	Minus_log10_adjusted_pvalue	-0.667069673538208
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	NGEF	5.80034352957656	Minus_log10_adjusted_pvalue	1.16619205474854
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	NHSL2	5.69735528603932	Minus_log10_adjusted_pvalue	2.8884973526001
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	NOXO1	11.3039381949794	Minus_log10_adjusted_pvalue	-1.71343052387238
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	NRG4	7.07713913883271	Minus_log10_adjusted_pvalue	1.23765742778778
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	NRIP2	11.7336930324581	Minus_log10_adjusted_pvalue	-0.894095480442047
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	NSUN6	6.31814754195239	Minus_log10_adjusted_pvalue	-0.677430510520935
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	NUDT6	∞	Minus_log10_adjusted_pvalue	-1.30291426181793
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	OSBPL9	11.4110138333504	Minus_log10_adjusted_pvalue	0.729129433631897
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	OTOP2	1.71561890012506	Minus_log10_adjusted_pvalue	-0.857824087142944
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	OVGP1	12.4520051357945	Minus_log10_adjusted_pvalue	1.08219611644745
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PCP2	1.78804694458286	Minus_log10_adjusted_pvalue	-1.69871151447296
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PDCD2	9.393219988408	Minus_log10_adjusted_pvalue	-0.658478200435638
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PFKFB1	1.77689881168987	Minus_log10_adjusted_pvalue	-0.605792224407196
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PFN4	1.3667740149239	Minus_log10_adjusted_pvalue	-1.23856091499329
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PHPT1	5.6603776547912	Minus_log10_adjusted_pvalue	-0.58704000711441
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	PHYHIPL	7.24718740383491	Minus_log10_adjusted_pvalue	1.71607911586761
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PIGU	5.96655212820633	Minus_log10_adjusted_pvalue	-0.586898684501648
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	PKLR	3.24259637747239	Minus_log10_adjusted_pvalue	0.607934594154358
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PLAG1	5.01272487755219	Minus_log10_adjusted_pvalue	-2.3304238319397
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	PLCL1	10.3366977597524	Minus_log10_adjusted_pvalue	1.5959255695343
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	PLEKHG2	4.85850006580185	Minus_log10_adjusted_pvalue	0.623329043388367
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	PLN	16.3194958847192	Minus_log10_adjusted_pvalue	1.89800703525543
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	PRDM8	4.73757975043511	Minus_log10_adjusted_pvalue	0.602226972579956
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PRODH	7.04560743976961	Minus_log10_adjusted_pvalue	-1.39409422874451
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PRSS57	4.28995121666327	Minus_log10_adjusted_pvalue	-0.887533605098724
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	PRSS8	5.21074371169015	Minus_log10_adjusted_pvalue	-0.721835136413574
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	PSPN	1.6133672967169	Minus_log10_adjusted_pvalue	0.657880783081055
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	R74862	7.289300572988	Minus_log10_adjusted_pvalue	0.7528977394104
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RAB11A	11.6917921099855	Minus_log10_adjusted_pvalue	-0.600376307964325
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RAB15	1.32596692066277	Minus_log10_adjusted_pvalue	-0.94079864025116
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	RALB	5.923166656363	Minus_log10_adjusted_pvalue	0.725725114345551
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RASGRP4	4.84674015649673	Minus_log10_adjusted_pvalue	-0.660587906837463
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	RASL10A	2.88852241120776	Minus_log10_adjusted_pvalue	0.708131015300751
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RBM12	∞	Minus_log10_adjusted_pvalue	-0.922883272171021
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RBM3OS	1.50532513221123	Minus_log10_adjusted_pvalue	-0.636037707328796
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RMRP	6.30598829225407	Minus_log10_adjusted_pvalue	-0.723520874977112
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RPL17-PS10	6.18239165543902	Minus_log10_adjusted_pvalue	-0.695081949234009
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RPL36A-PS1	4.31398791236532	Minus_log10_adjusted_pvalue	-0.604576349258423
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RPL6	12.5743190679939	Minus_log10_adjusted_pvalue	-0.759795069694519
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RPS11-PS3	5.99297381569738	Minus_log10_adjusted_pvalue	-0.685562252998352
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RPS7	4.4993999471838	Minus_log10_adjusted_pvalue	-0.597440958023071
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	RTL5	6.20003603607835	Minus_log10_adjusted_pvalue	-1.10999584197998
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	S100A4	1.59869252842444	Minus_log10_adjusted_pvalue	-0.598309814929962
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	SCML4	1.82025867921293	Minus_log10_adjusted_pvalue	0.669084250926971
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SCNN1B	5.40045967882843	Minus_log10_adjusted_pvalue	-0.93271678686142
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	SEC63	∞	Minus_log10_adjusted_pvalue	0.830402433872223
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SERAC1	1.37422571340638	Minus_log10_adjusted_pvalue	-0.659490525722504
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SERINC4	4.29448350858714	Minus_log10_adjusted_pvalue	-1.16652536392212
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	SERTAD1	4.13374396363028	Minus_log10_adjusted_pvalue	0.662386834621429
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SLC24A5	1.83303733368959	Minus_log10_adjusted_pvalue	-0.68029397726059
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SLC4A5	2.35169462900966	Minus_log10_adjusted_pvalue	-0.826206505298615
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SNHG3	4.45754431979512	Minus_log10_adjusted_pvalue	-0.646077990531921
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SNORA3	1.55770685975271	Minus_log10_adjusted_pvalue	-2.78293490409851
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SNORA73A	3.39305248260289	Minus_log10_adjusted_pvalue	-0.67973405122757
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SNORA73B	4.61116729910193	Minus_log10_adjusted_pvalue	-0.71132105588913
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SNORD15A	11.4433574251541	Minus_log10_adjusted_pvalue	-1.19394981861115
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SNORD15B	∞	Minus_log10_adjusted_pvalue	-1.67355561256409
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SNORD17	2.87298272022662	Minus_log10_adjusted_pvalue	-1.09123134613037
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SNORD22	4.3837966005503	Minus_log10_adjusted_pvalue	-0.838011026382446
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	SOX8	8.55093836109891	Minus_log10_adjusted_pvalue	0.775978922843933
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SPATA6L	2.18235003793697	Minus_log10_adjusted_pvalue	-1.41162872314453
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	SPDYA	∞	Minus_log10_adjusted_pvalue	2.9918839931488
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	SPPL3	10.4846017511141	Minus_log10_adjusted_pvalue	0.826442897319794
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SRRD	8.28156974824921	Minus_log10_adjusted_pvalue	-0.646240174770355
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	STIL	4.50416437660833	Minus_log10_adjusted_pvalue	-0.698324799537659
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	STMN4	1.62972753155676	Minus_log10_adjusted_pvalue	-0.593238115310669
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	SYT9	1.86506147446845	Minus_log10_adjusted_pvalue	-0.737465977668762
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TCFL5	9.38697999953012	Minus_log10_adjusted_pvalue	-0.801988005638123
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TESK2	3.79022771372437	Minus_log10_adjusted_pvalue	-0.71646648645401
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TEX14	1.6572694832353	Minus_log10_adjusted_pvalue	-0.619426250457764
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	THPO	10.91220440164	Minus_log10_adjusted_pvalue	-2.94139385223389
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	TM7SF2	∞	Minus_log10_adjusted_pvalue	0.738802194595337
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	TM9SF1	13.0407825446657	Minus_log10_adjusted_pvalue	0.601400375366211
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	TMEM116	5.23510162978208	Minus_log10_adjusted_pvalue	0.908521711826324
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TMEM175	4.18925146135999	Minus_log10_adjusted_pvalue	-0.602435052394867
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TOGARAM2	3.25878063966813	Minus_log10_adjusted_pvalue	-0.838223516941071
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	TPPP	6.34566747803912	Minus_log10_adjusted_pvalue	2.15605592727661
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	TRIM12C	2.26835000093761	Minus_log10_adjusted_pvalue	1.01909065246582
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	TRIM65	7.85990067553407	Minus_log10_adjusted_pvalue	0.635455071926117
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TRMT61B	13.498598382768	Minus_log10_adjusted_pvalue	-1.5502837896347
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TSNAXIP1	5.62747645473446	Minus_log10_adjusted_pvalue	-0.954313635826111
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TULP2	9.94742917177952	Minus_log10_adjusted_pvalue	-1.0638130903244
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	TYW5	7.2615167454251	Minus_log10_adjusted_pvalue	-0.676969408988953
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	VHL	1.60620201465341	Minus_log10_adjusted_pvalue	-0.640894830226898
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	WFDC12	2.45673925960451	Minus_log10_adjusted_pvalue	0.791546165943146
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	WNK3	7.12186382579406	Minus_log10_adjusted_pvalue	-0.639376878738403
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	ZBTB20	6.86074446511588	Minus_log10_adjusted_pvalue	-0.852813720703125
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	ZFP113	3.2022617208704	Minus_log10_adjusted_pvalue	-0.667260825634003
HU210 minfc1.5-Up	HU210 minfc1.5	2	hrs	Gold	ZFP26	∞	Minus_log10_adjusted_pvalue	1.53119587898254
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	ZFP426	13.5097352566712	Minus_log10_adjusted_pvalue	-0.852803289890289
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	ZFP467	1.58207347878058	Minus_log10_adjusted_pvalue	-0.614947319030762
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	ZFP961	2.46383057663746	Minus_log10_adjusted_pvalue	-0.60647976398468
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	ZFYVE28	2.48279618498926	Minus_log10_adjusted_pvalue	-0.58624142408371
HU210 minfc1.5-Down	HU210 minfc1.5	2	hrs	DarkOrange	ZHX3	12.2576339319029	Minus_log10_adjusted_pvalue	-0.703544855117798
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	0610009E02RIK	2.3872987690487	Minus_log10_adjusted_pvalue	-0.859256327152252
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	1700008O03RIK	2.52977331097143	Minus_log10_adjusted_pvalue	1.52131760120392
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	1700066M21RIK	1.98956009294802	Minus_log10_adjusted_pvalue	-1.18917167186737
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	1700084J12RIK	1.43500745248332	Minus_log10_adjusted_pvalue	-0.960981070995331
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	1810021B22RIK	3.22821929710476	Minus_log10_adjusted_pvalue	-0.921377003192902
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	3010003L21RIK	1.40505083087351	Minus_log10_adjusted_pvalue	-0.746113002300262
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	3110040N11RIK	1.7248384293017	Minus_log10_adjusted_pvalue	0.748007416725159
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	3300002I08RIK	3.62323512119602	Minus_log10_adjusted_pvalue	-1.32942271232605
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	4631405J19RIK	8.08419508937791	Minus_log10_adjusted_pvalue	1.10126411914825
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	4833422C13RIK	2.28402170182394	Minus_log10_adjusted_pvalue	-0.685151696205139
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	4833439L19RIK	1.8520208656372	Minus_log10_adjusted_pvalue	0.67482328414917
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	4930405O22RIK	5.17997598454915	Minus_log10_adjusted_pvalue	1.17396640777588
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	4931422A03RIK	2.0699061609771	Minus_log10_adjusted_pvalue	0.828626871109009
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	4933431E20RIK	2.80898237692749	Minus_log10_adjusted_pvalue	-0.736441671848297
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	4933439C10RIK	4.01416814897564	Minus_log10_adjusted_pvalue	-0.960539877414703
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	6430550D23RIK	6.76770034269009	Minus_log10_adjusted_pvalue	-2.27496981620789
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	9530077C05RIK	1.5523598656541	Minus_log10_adjusted_pvalue	-0.838235974311829
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	A230056J06RIK	3.80652756098048	Minus_log10_adjusted_pvalue	-0.822075009346008
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	A930001C03RIK	2.42453734435308	Minus_log10_adjusted_pvalue	0.737132906913757
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	AAK1	1.52757414437608	Minus_log10_adjusted_pvalue	-0.897286891937256
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ABCB4	5.47133135461867	Minus_log10_adjusted_pvalue	-1.49888610839844
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	ABCC10	1.35456496191124	Minus_log10_adjusted_pvalue	0.647376716136932
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ABHD17B	1.93927194783306	Minus_log10_adjusted_pvalue	-1.1811934709549
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ACADM	2.1959682965012	Minus_log10_adjusted_pvalue	-0.869676887989044
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ACHE	5.92748541612988	Minus_log10_adjusted_pvalue	-1.30996406078339
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ACOT1	2.32614266596172	Minus_log10_adjusted_pvalue	-0.599057912826538
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ACSL4	1.52786838144402	Minus_log10_adjusted_pvalue	-0.70560348033905
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	ACTB	∞	Minus_log10_adjusted_pvalue	1.2331326007843
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ADAM12	1.74675895793932	Minus_log10_adjusted_pvalue	-0.897176384925842
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	ADGRV1	1.49368845677408	Minus_log10_adjusted_pvalue	0.666405856609344
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ADNP	6.23430762564233	Minus_log10_adjusted_pvalue	-1.31212878227234
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	AFMID	2.86635251756272	Minus_log10_adjusted_pvalue	0.975027501583099
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	AGPS	1.51725215835548	Minus_log10_adjusted_pvalue	-0.834208488464355
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	AGTPBP1	3.80652756098048	Minus_log10_adjusted_pvalue	-0.902227282524109
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	AHCYL2	6.19864979168656	Minus_log10_adjusted_pvalue	-0.932497024536133
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	AKIRIN2	2.85628587598415	Minus_log10_adjusted_pvalue	-1.40702450275421
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	AMDHD2	1.87770873441107	Minus_log10_adjusted_pvalue	0.90237021446228
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ANKRD12	1.79585557763298	Minus_log10_adjusted_pvalue	-0.76600182056427
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ANKRD29	9.09369999121518	Minus_log10_adjusted_pvalue	-1.77365446090698
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ANKRD37	2.08258375087011	Minus_log10_adjusted_pvalue	-0.951998770236969
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ANKRD42	2.34481159515871	Minus_log10_adjusted_pvalue	-0.828153312206268
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	AP4M1	2.35119908044947	Minus_log10_adjusted_pvalue	-0.693317353725433
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	APOBR	4.6350289704584	Minus_log10_adjusted_pvalue	1.42639017105103
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ARHGAP12	1.54524657340613	Minus_log10_adjusted_pvalue	-0.832583665847778
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ARHGAP20OS	7.22640954581375	Minus_log10_adjusted_pvalue	-1.17732524871826
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ARHGAP21	2.16712082382061	Minus_log10_adjusted_pvalue	-0.721294045448303
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	ARHGAP27	6.42470127256795	Minus_log10_adjusted_pvalue	1.23170113563538
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ARIH1	8.12600725455698	Minus_log10_adjusted_pvalue	-1.11305010318756
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ARL1	2.43812975085957	Minus_log10_adjusted_pvalue	-1.12502944469452
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ARL6IP6	1.3691360097743	Minus_log10_adjusted_pvalue	-0.813485682010651
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ASPH	6.13582721860561	Minus_log10_adjusted_pvalue	-0.725692927837372
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ASTN2	7.48513626289812	Minus_log10_adjusted_pvalue	-1.35027575492859
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ATAD2B	1.8215324333389	Minus_log10_adjusted_pvalue	-1.17021489143372
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ATP11C	2.71487269749563	Minus_log10_adjusted_pvalue	-0.930160343647003
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ATP2C1	2.36304395733532	Minus_log10_adjusted_pvalue	-0.705879747867584
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	ATP7A	2.62919835707791	Minus_log10_adjusted_pvalue	-0.94858992099762
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	B3GAT2	12.1813921311646	Minus_log10_adjusted_pvalue	-1.0728577375412
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	B630019K06RIK	1.43534576071797	Minus_log10_adjusted_pvalue	-0.728391051292419
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	B9D2	1.32533448702063	Minus_log10_adjusted_pvalue	1.03909611701965
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	BATF2	1.59161417719161	Minus_log10_adjusted_pvalue	0.740162134170532
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	BC024978	1.58009543546559	Minus_log10_adjusted_pvalue	0.787689805030823
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	BC049762	3.38950378822146	Minus_log10_adjusted_pvalue	2.14378595352173
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	BCKDK	2.02429667217658	Minus_log10_adjusted_pvalue	-0.796683490276337
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	BCL2L2	3.67275756828641	Minus_log10_adjusted_pvalue	-0.903466582298279
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	BEX3	1.37049662093423	Minus_log10_adjusted_pvalue	-0.748208165168762
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	BICDL1	1.64673792452254	Minus_log10_adjusted_pvalue	0.586697816848755
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	BMPR1A	2.01512810752871	Minus_log10_adjusted_pvalue	-0.893650472164154
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	BMT2	1.50518471867884	Minus_log10_adjusted_pvalue	-0.967363476753235
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	BOLA1	1.32066024230161	Minus_log10_adjusted_pvalue	0.83364599943161
HU210 minfc1.5-Up	HU210 minfc1.5	4	hrs	Red	BORCS8	2.40843234065754	Minus_log10_adjusted_pvalue	0.758512377738953
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	BRICD5	∞	Minus_log10_adjusted_pvalue	-1.81785666942596
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	BTBD1	1.39168153068973	Minus_log10_adjusted_pvalue	-1.02089333534241
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	BTBD6	7.66949492266516	Minus_log10_adjusted_pvalue	-1.57115077972412
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	C130050O18RIK	4.39162054637463	Minus_log10_adjusted_pvalue	-1.34579634666443
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	C1GALT1	4.30613681269569	Minus_log10_adjusted_pvalue	-1.34668850898743
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	C1S2	6.66299824859718	Minus_log10_adjusted_pvalue	-0.801672339439392
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	CACNB1	9.15636862575886	Minus_log10_adjusted_pvalue	-1.460728764534
HU210 minfc1.5-Down	HU210 minfc1.5	4	hrs	DarkRed	CAMSAP1	12.0977152950861	Minus_log10_adjusted_pvalue	-1.4807870388031
